esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3923
Scenario File Name: .\resources\xosc/./hcis_12.xosc
Number of Vehicles: 2
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , 
1323, 11.021000, Ego, 0, 11.145804, -0.000128, 4.273701, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.144233, -245.633972, 0.000000, 10.483032, -3.758516, 0.000000, -1.655753, 0.575391, 0.000000, 18.036128, -4.371604, -2, 0.000000, 5.938930, -0.000454, 0.000000, 0.001673, 0.000000, -0.000109, , Agent1, 1, 11.111111, -0.000045, 4.297820, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.046924, -252.061631, 0.000000, 10.431927, -3.751209, 0.000000, -4.188429, 1.483260, 0.000000, 37.050503, -4.361775, -2, 0.000000, 5.937995, -0.000158, 0.000000, -0.000915, 0.000000, -0.000188, , 
1324, 11.030000, Ego, 0, 11.145416, 0.000210, 4.560297, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.238664, -245.667828, 0.000000, 10.492364, -3.761799, 0.000000, 1.036855, -0.364852, 0.000000, 18.136484, -4.371435, -2, 0.000000, 5.938936, 0.000744, 0.000000, 0.001689, 0.000000, -0.000072, , Agent1, 1, 11.111111, 0.000188, 4.583535, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.141039, -252.095473, 0.000000, 10.457235, -3.760256, 0.000000, 2.812006, -1.005176, 0.000000, 37.150585, -4.361866, -2, 0.000000, 5.938001, 0.000664, 0.000000, -0.000894, 0.000000, -0.000121, , 
1325, 11.036000, Ego, 0, 11.145045, 0.000139, 4.751355, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.301615, -245.690397, 0.000000, 10.491747, -3.761525, 0.000000, -0.102688, 0.045665, 0.000000, 18.203376, -4.371322, -2, 0.000000, 5.938939, 0.000495, 0.000000, 0.001696, 0.000000, -0.000047, , Agent1, 1, 11.111111, 0.000123, 4.774011, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.203780, -252.118033, 0.000000, 10.456737, -3.760024, 0.000000, -0.082995, 0.038516, 0.000000, 37.217287, -4.361925, -2, 0.000000, 5.938004, 0.000435, 0.000000, -0.000885, 0.000000, -0.000076, , 
1326, 11.047000, Ego, 0, 11.144719, 0.000060, 5.101618, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.417026, -245.731774, 0.000000, 10.491923, -3.761558, 0.000000, 0.016007, -0.002914, 0.000000, 18.325993, -4.371114, -2, 0.000000, 5.938942, 0.000212, 0.000000, 0.001701, 0.000000, -0.000002, , Agent1, 1, 11.111111, 0.000050, 5.123217, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.318813, -252.159396, 0.000000, 10.457603, -3.760303, 0.000000, 0.078676, -0.025356, 0.000000, 37.339550, -4.362033, -2, 0.000000, 5.938006, 0.000175, 0.000000, -0.000878, 0.000000, 0.000007, , 
1327, 11.054000, Ego, 0, 11.144336, -0.000025, 5.324504, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.490464, -245.758103, 0.000000, 10.491186, -3.761289, 0.000000, -0.105382, 0.038426, 0.000000, 18.404004, -4.370981, -2, 0.000000, 5.938941, -0.000088, 0.000000, 0.001700, 0.000000, 0.000027, , Agent1, 1, 11.111111, -0.000028, 5.345440, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.392012, -252.185717, 0.000000, 10.456920, -3.760050, 0.000000, -0.097528, 0.036237, 0.000000, 37.417325, -4.362101, -2, 0.000000, 5.938005, -0.000099, 0.000000, -0.000882, 0.000000, 0.000059, , 
1328, 11.063000, Ego, 0, 11.143962, -0.000100, 5.611064, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.584883, -245.791954, 0.000000, 10.491015, -3.761252, 0.000000, -0.019004, 0.004109, 0.000000, 18.504288, -4.370811, -2, 0.000000, 5.938938, -0.000354, 0.000000, 0.001692, 0.000000, 0.000064, , Agent1, 1, 11.111111, -0.000097, 5.631154, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.486127, -252.219558, 0.000000, 10.457256, -3.760189, 0.000000, 0.037277, -0.015474, 0.000000, 37.517299, -4.362190, -2, 0.000000, 5.938002, -0.000343, 0.000000, -0.000894, 0.000000, 0.000127, , 
1329, 11.070000, Ego, 0, 11.143586, -0.000175, 5.833935, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.658316, -245.818282, 0.000000, 10.490455, -3.761099, 0.000000, -0.079936, 0.021739, 0.000000, 18.582271, -4.370679, -2, 0.000000, 5.938934, -0.000620, 0.000000, 0.001681, 0.000000, 0.000093, , Agent1, 1, 11.111111, -0.000166, 5.853376, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.559325, -252.245879, 0.000000, 10.456900, -3.760102, 0.000000, -0.050760, 0.012452, 0.000000, 37.595034, -4.362260, -2, 0.000000, 5.937998, -0.000587, 0.000000, -0.000910, 0.000000, 0.000179, , 
1330, 11.077000, Ego, 0, 11.143212, -0.000240, 6.056799, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.731747, -245.844609, 0.000000, 10.490083, -3.761029, 0.000000, -0.053189, 0.010007, 0.000000, 18.660242, -4.370549, -2, 0.000000, 5.938928, -0.000852, 0.000000, 0.001667, 0.000000, 0.000122, , Agent1, 1, 11.111111, -0.000226, 6.075598, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.632523, -252.272200, 0.000000, 10.456883, -3.760150, 0.000000, -0.002535, -0.006901, 0.000000, 37.672751, -4.362331, -2, 0.000000, 5.937992, -0.000800, 0.000000, -0.000932, 0.000000, 0.000232, , 
1331, 11.084000, Ego, 0, 11.142841, -0.000306, 6.279656, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.805175, -245.870936, 0.000000, 10.489707, -3.760977, 0.000000, -0.053664, 0.007435, 0.000000, 18.738200, -4.370419, -2, 0.000000, 5.938920, -0.001085, 0.000000, 0.001649, 0.000000, 0.000151, , Agent1, 1, 11.111111, -0.000286, 0.014635, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.705721, -252.298522, 0.000000, 10.456859, -3.760214, 0.000000, -0.003319, -0.009109, 0.000000, 37.750451, -4.362405, -2, 0.000000, 5.937985, -0.001013, 0.000000, -0.000959, 0.000000, 0.000284, , 
1332, 11.091000, Ego, 0, 11.142474, -0.000371, 0.219320, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.878600, -245.897263, 0.000000, 10.489328, -3.760943, 0.000000, -0.054144, 0.004869, 0.000000, 18.816146, -4.370292, -2, 0.000000, 5.938911, -0.001317, 0.000000, 0.001627, 0.000000, 0.000179, , Agent1, 1, 11.111111, -0.000347, 0.236857, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.778919, -252.324844, 0.000000, 10.456831, -3.760293, 0.000000, -0.004100, -0.011310, 0.000000, 37.828132, -4.362481, -2, 0.000000, 5.937977, -0.001226, 0.000000, -0.000991, 0.000000, 0.000337, , 
1333, 11.098000, Ego, 0, 11.142109, -0.000437, 0.442163, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 183.952023, -245.923589, 0.000000, 10.488946, -3.760927, 0.000000, -0.054630, 0.002309, 0.000000, 18.894080, -4.370166, -2, 0.000000, 5.938900, -0.001549, 0.000000, 0.001601, 0.000000, 0.000208, , Agent1, 1, 11.111111, -0.000407, 0.459080, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.852117, -252.351166, 0.000000, 10.456797, -3.760388, 0.000000, -0.004878, -0.013505, 0.000000, 37.905796, -4.362559, -2, 0.000000, 5.937967, -0.001438, 0.000000, -0.001030, 0.000000, 0.000389, , 
1334, 11.106000, Ego, 0, 11.141746, -0.000507, 0.696831, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.035932, -245.953677, 0.000000, 10.488650, -3.760972, 0.000000, -0.037016, -0.005608, 0.000000, 18.983133, -4.370025, -2, 0.000000, 5.938886, -0.001798, 0.000000, 0.001566, 0.000000, 0.000241, , Agent1, 1, 11.111111, -0.000471, 0.713048, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 201.935772, -252.381251, 0.000000, 10.456924, -3.760567, 0.000000, 0.015981, -0.022474, 0.000000, 37.994534, -4.362653, -2, 0.000000, 5.937953, -0.001666, 0.000000, -0.001080, 0.000000, 0.000449, , 
1335, 11.113000, Ego, 0, 11.141387, 0.000060, 0.919659, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.109252, -245.979968, 0.000000, 10.474260, -3.755890, 0.000000, -2.055638, 0.726019, 0.000000, 19.061040, -4.369903, -2, 0.000000, 5.938887, 0.000214, 0.000000, 0.001572, 0.000000, -0.000105, , Agent1, 1, 11.111111, 0.000081, 0.935270, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.008757, -252.407499, 0.000000, 10.426431, -3.749721, 0.000000, -4.356260, 1.549498, 0.000000, 38.072160, -4.362736, -2, 0.000000, 5.937955, 0.000287, 0.000000, -0.001063, 0.000000, -0.000177, , 
1336, 11.122000, Ego, 0, 11.141044, 0.000193, 1.206143, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.203645, -246.013815, 0.000000, 10.488124, -3.760788, 0.000000, 1.540433, -0.544300, 0.000000, 19.161356, -4.369744, -2, 0.000000, 5.938893, 0.000683, 0.000000, 0.001586, 0.000000, -0.000066, , Agent1, 1, 11.111111, 0.000162, 1.220984, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.102871, -252.441345, 0.000000, 10.457114, -3.760690, 0.000000, 3.409300, -1.218819, 0.000000, 38.172237, -4.362841, -2, 0.000000, 5.937961, 0.000574, 0.000000, -0.001044, 0.000000, -0.000108, , 
1337, 11.139000, Ego, 0, 11.141263, 0.000068, 1.747290, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.381960, -246.077754, 0.000000, 10.489143, -3.761091, 0.000000, 0.059948, -0.017781, 0.000000, 19.350812, -4.369443, -2, 0.000000, 5.938897, 0.000242, 0.000000, 0.001596, 0.000000, 0.000008, , Agent1, 1, 11.111111, 0.000056, 1.760667, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.280666, -252.505285, 0.000000, 10.458529, -3.761137, 0.000000, 0.083199, -0.026289, 0.000000, 38.361215, -4.363037, -2, 0.000000, 5.937964, 0.000198, 0.000000, -0.001032, 0.000000, 0.000022, , 
1338, 11.150000, Ego, 0, 11.140980, -0.000066, 2.097435, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.497331, -246.119122, 0.000000, 10.488281, -3.760783, 0.000000, -0.078368, 0.027976, 0.000000, 19.473359, -4.369247, -2, 0.000000, 5.938895, -0.000232, 0.000000, 0.001590, 0.000000, 0.000055, , Agent1, 1, 11.111111, -0.000058, 2.109873, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.395699, -252.546653, 0.000000, 10.457482, -3.760753, 0.000000, -0.095131, 0.034896, 0.000000, 38.483426, -4.363164, -2, 0.000000, 5.937962, -0.000205, 0.000000, -0.001043, 0.000000, 0.000106, , 
1339, 11.163000, Ego, 0, 11.140813, -0.000180, 2.511237, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.633679, -246.168014, 0.000000, 10.488300, -3.760857, 0.000000, 0.001425, -0.005657, 0.000000, 19.618154, -4.369018, -2, 0.000000, 5.938887, -0.000639, 0.000000, 0.001569, 0.000000, 0.000111, , Agent1, 1, 11.111111, -0.000156, 2.522572, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.531650, -252.595545, 0.000000, 10.457814, -3.760922, 0.000000, 0.025508, -0.012957, 0.000000, 38.627803, -4.363316, -2, 0.000000, 5.937954, -0.000551, 0.000000, -0.001072, 0.000000, 0.000205, , 
1340, 11.173000, Ego, 0, 11.140495, -0.000290, 2.829537, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 184.738556, -246.205621, 0.000000, 10.487665, -3.760745, 0.000000, -0.063435, 0.011125, 0.000000, 19.729505, -4.368845, -2, 0.000000, 5.938876, -0.001028, 0.000000, 0.001544, 0.000000, 0.000154, , Agent1, 1, 11.111111, -0.000249, 2.840032, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.636223, -252.633153, 0.000000, 10.457261, -3.760814, 0.000000, -0.055253, 0.010763, 0.000000, 38.738815, -4.363437, -2, 0.000000, 5.937946, -0.000881, 0.000000, -0.001108, 0.000000, 0.000282, , 
1341, 11.199000, Ego, 0, 11.142305, -0.000412, 3.657251, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.011284, -246.303426, 0.000000, 10.489536, -3.761712, 0.000000, 0.071937, -0.037164, 0.000000, 20.019010, -4.368411, -2, 0.000000, 5.938838, -0.001462, 0.000000, 0.001454, 0.000000, -0.000126, , Agent1, 1, 11.111111, -0.000353, 3.665429, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 202.908093, -252.730934, 0.000000, 10.456538, -3.760799, 0.000000, -0.027811, 0.000577, 0.000000, 39.027350, -4.363776, -2, 0.000000, 5.937913, -0.001248, 0.000000, -0.001229, 0.000000, -0.000212, , 
1342, 11.209000, Ego, 0, 11.141957, 0.000231, 3.975592, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.116173, -246.341042, 0.000000, 10.488946, -3.761648, 0.000000, -0.058968, 0.006325, 0.000000, 20.130491, -4.368248, -2, 0.000000, 5.938846, 0.000819, 0.000000, 0.001473, 0.000000, -0.000081, , Agent1, 1, 11.111111, 0.000184, 3.982889, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.012664, -252.768546, 0.000000, 10.457167, -3.761202, 0.000000, 0.062932, -0.040277, 0.000000, 39.138563, -4.363911, -2, 0.000000, 5.937920, 0.000649, 0.000000, -0.001203, 0.000000, -0.000134, , 
1343, 11.238000, Ego, 0, 11.144448, 0.000039, 4.898989, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.420479, -246.450172, 0.000000, 10.493288, -3.763114, 0.000000, 0.149711, -0.050551, 0.000000, 20.453795, -4.367769, -2, 0.000000, 5.938850, 0.000138, 0.000000, 0.001482, 0.000000, 0.000050, , Agent1, 1, 11.111111, 0.000031, 4.903524, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.316021, -252.877654, 0.000000, 10.460572, -3.762340, 0.000000, 0.117409, -0.039231, 0.000000, 39.460974, -4.364294, -2, 0.000000, 5.937923, 0.000110, 0.000000, -0.001193, 0.000000, 0.000092, , 
1344, 11.246000, Ego, 0, 11.144035, -0.000144, 5.153710, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.504404, -246.480270, 0.000000, 10.490712, -3.762224, 0.000000, -0.321902, 0.111228, 0.000000, 20.542928, -4.367637, -2, 0.000000, 5.938846, -0.000509, 0.000000, 0.001472, 0.000000, 0.000086, , Agent1, 1, 11.111111, -0.000113, 5.157492, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.399676, -252.907742, 0.000000, 10.456832, -3.761006, 0.000000, -0.467569, 0.166642, 0.000000, 39.549827, -4.364401, -2, 0.000000, 5.937920, -0.000400, 0.000000, -0.001207, 0.000000, 0.000154, , 
1345, 11.261000, Ego, 0, 11.143933, -0.000257, 5.631307, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.661774, -246.536708, 0.000000, 10.491306, -3.762541, 0.000000, 0.039593, -0.021083, 0.000000, 20.710024, -4.367393, -2, 0.000000, 5.938833, -0.000911, 0.000000, 0.001439, 0.000000, 0.000154, , Agent1, 1, 11.111111, -0.000203, 5.633683, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.556546, -252.964164, 0.000000, 10.458050, -3.761517, 0.000000, 0.081235, -0.034030, 0.000000, 39.716381, -4.364605, -2, 0.000000, 5.937909, -0.000717, 0.000000, -0.001253, 0.000000, 0.000271, , 
1346, 11.282000, Ego, 0, 11.144582, -0.000434, 0.016797, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 185.882115, -246.615736, 0.000000, 10.492450, -3.763221, 0.000000, 0.054439, -0.032395, 0.000000, 20.943903, -4.367065, -2, 0.000000, 5.938800, -0.001539, 0.000000, 0.001359, 0.000000, 0.000248, , Agent1, 1, 11.111111, -0.000343, 0.017164, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.776186, -253.043168, 0.000000, 10.459049, -3.762074, 0.000000, 0.047575, -0.026528, 0.000000, 39.949439, -4.364909, -2, 0.000000, 5.937883, -0.001212, 0.000000, -0.001361, 0.000000, 0.000434, , 
1347, 11.298000, Ego, 0, 11.144546, -0.000026, 0.526262, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 186.049775, -246.675873, 0.000000, 10.478717, -3.758553, 0.000000, -0.858269, 0.291764, 0.000000, 21.122023, -4.366825, -2, 0.000000, 5.938799, -0.000092, 0.000000, 0.001358, 0.000000, -0.000088, , Agent1, 1, 11.111111, -0.000038, 0.525101, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 203.943137, -253.103223, 0.000000, 10.434405, -3.753456, 0.000000, -1.540255, 0.538605, 0.000000, 40.126880, -4.365153, -2, 0.000000, 5.937881, -0.000135, 0.000000, -0.001359, 0.000000, -0.000144, , 
1348, 11.324000, Ego, 0, 11.146131, 0.000060, 1.354260, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 186.322632, -246.773740, 0.000000, 10.494500, -3.764108, 0.000000, 0.607044, -0.213669, 0.000000, 21.411934, -4.366428, -2, 0.000000, 5.938804, 0.000214, 0.000000, 0.001372, 0.000000, 0.000034, , Agent1, 1, 11.111111, 0.000049, 1.350497, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 204.215096, -253.201050, 0.000000, 10.459983, -3.762581, 0.000000, 0.983765, -0.350943, 0.000000, 40.415951, -4.365542, -2, 0.000000, 5.937886, 0.000172, 0.000000, -0.001343, 0.000000, 0.000062, , 
1349, 11.361000, Ego, 0, 11.150847, -0.000246, 2.533064, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 186.711135, -246.913091, 0.000000, 10.500080, -3.766254, 0.000000, 0.150797, -0.058000, 0.000000, 21.824454, -4.365875, -2, 0.000000, 5.938772, -0.000871, 0.000000, 0.001289, 0.000000, 0.000209, , Agent1, 1, 11.111111, -0.000181, 2.525101, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 204.602188, -253.340295, 0.000000, 10.461941, -3.763363, 0.000000, 0.052909, -0.021137, 0.000000, 40.826951, -4.366111, -2, 0.000000, 5.937862, -0.000639, 0.000000, -0.001452, 0.000000, 0.000355, , 
1350, 11.372000, Ego, 0, 11.150348, -0.000478, 2.883503, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 186.826598, -246.954510, 0.000000, 10.496686, -3.765388, 0.000000, -0.308536, 0.078757, 0.000000, 21.946996, -4.365720, -2, 0.000000, 5.938754, -0.001697, 0.000000, 0.001242, 0.000000, 0.000261, , Agent1, 1, 11.111111, -0.000355, 2.874307, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 204.717217, -253.381676, 0.000000, 10.457160, -3.761880, 0.000000, -0.434637, 0.134782, 0.000000, 40.948984, -4.366292, -2, 0.000000, 5.937848, -0.001254, 0.000000, -0.001515, 0.000000, 0.000442, , 
1351, 11.382000, Ego, 0, 11.149835, -0.000140, 3.202070, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 186.931452, -246.992125, 0.000000, 10.485343, -3.761494, 0.000000, -1.134256, 0.389375, 0.000000, 22.058368, -4.365584, -2, 0.000000, 5.938749, -0.000497, 0.000000, 0.001231, 0.000000, -0.000120, , Agent1, 1, 11.111111, -0.000157, 3.191767, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 204.821597, -253.419227, 0.000000, 10.438033, -3.755175, 0.000000, -1.912670, 0.670580, 0.000000, 41.059881, -4.366462, -2, 0.000000, 5.937843, -0.000554, 0.000000, -0.001528, 0.000000, -0.000196, , 
1352, 11.402000, Ego, 0, 11.150091, 0.000152, 3.839218, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.141402, -247.067440, 0.000000, 10.497488, -3.765751, 0.000000, 0.607240, -0.212847, 0.000000, 22.281486, -4.365305, -2, 0.000000, 5.938759, 0.000540, 0.000000, 0.001258, 0.000000, -0.000022, , Agent1, 1, 11.111111, 0.000110, 3.826688, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.030774, -253.494480, 0.000000, 10.458824, -3.762613, 0.000000, 1.039521, -0.371909, 0.000000, 41.282293, -4.366797, -2, 0.000000, 5.937851, 0.000388, 0.000000, -0.001494, 0.000000, -0.000034, , 
1353, 11.410000, Ego, 0, 11.149579, 0.000009, 4.094066, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.225367, -247.097561, 0.000000, 10.495669, -3.765049, 0.000000, -0.227457, 0.087730, 0.000000, 22.370691, -4.365193, -2, 0.000000, 5.938760, 0.000033, 0.000000, 0.001258, 0.000000, 0.000018, , Agent1, 1, 11.111111, 0.000013, 4.080656, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.114427, -253.524574, 0.000000, 10.456622, -3.761772, 0.000000, -0.275128, 0.105053, 0.000000, 41.371195, -4.366929, -2, 0.000000, 5.937851, 0.000044, 0.000000, -0.001494, 0.000000, 0.000031, , 
1354, 11.424000, Ego, 0, 11.149223, -0.000103, 4.540035, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.372311, -247.150273, 0.000000, 10.495999, -3.765195, 0.000000, 0.023615, -0.010435, 0.000000, 22.526769, -4.364997, -2, 0.000000, 5.938755, -0.000365, 0.000000, 0.001245, 0.000000, 0.000086, , Agent1, 1, 11.111111, -0.000064, 4.525101, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.260835, -253.577244, 0.000000, 10.457725, -3.762175, 0.000000, 0.078753, -0.028795, 0.000000, 41.526730, -4.367163, -2, 0.000000, 5.937848, -0.000225, 0.000000, -0.001510, 0.000000, 0.000144, , 
1355, 11.431000, Ego, 0, 11.148737, -0.000210, 4.763009, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.445774, -247.176627, 0.000000, 10.494731, -3.764810, 0.000000, -0.181217, 0.055060, 0.000000, 22.604780, -4.364901, -2, 0.000000, 5.938749, -0.000744, 0.000000, 0.001232, 0.000000, 0.000121, , Agent1, 1, 11.111111, -0.000136, 4.747323, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.334030, -253.603576, 0.000000, 10.456423, -3.761743, 0.000000, -0.185941, 0.061834, 0.000000, 41.604459, -4.367281, -2, 0.000000, 5.937844, -0.000482, 0.000000, -0.001527, 0.000000, 0.000200, , 
1356, 11.444000, Ego, 0, 11.148334, -0.000312, 5.177090, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.582209, -247.225572, 0.000000, 10.494989, -3.765017, 0.000000, 0.019862, -0.015944, 0.000000, 22.749632, -4.364725, -2, 0.000000, 5.938735, -0.001105, 0.000000, 0.001195, 0.000000, 0.000185, , Agent1, 1, 11.111111, -0.000206, 5.160021, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.469977, -253.652485, 0.000000, 10.457506, -3.762198, 0.000000, 0.083279, -0.035049, 0.000000, 41.748777, -4.367504, -2, 0.000000, 5.937835, -0.000727, 0.000000, -0.001573, 0.000000, 0.000305, , 
1357, 11.453000, Ego, 0, 11.147830, -0.000423, 5.463749, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.676655, -247.259456, 0.000000, 10.494010, -3.764837, 0.000000, -0.108809, 0.019998, 0.000000, 22.849882, -4.364607, -2, 0.000000, 5.938721, -0.001502, 0.000000, 0.001161, 0.000000, 0.000229, , Agent1, 1, 11.111111, -0.000282, 5.445735, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.564088, -253.686343, 0.000000, 10.456737, -3.762024, 0.000000, -0.085474, 0.019308, 0.000000, 41.848644, -4.367663, -2, 0.000000, 5.937826, -0.000996, 0.000000, -0.001616, 0.000000, 0.000377, , 
1358, 11.473000, Ego, 0, 11.148112, -0.000286, 6.100784, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 187.886426, -247.334719, 0.000000, 10.488544, -3.763142, 0.000000, -0.273266, 0.084733, 0.000000, 23.072622, -4.364357, -2, 0.000000, 5.938701, -0.001014, 0.000000, 0.001112, 0.000000, -0.000118, , Agent1, 1, 11.111111, -0.000227, 6.080656, 1.458010, 0.003289, 0.766293, 5.043196, 2.037635, 1.493122, 205.773038, -253.761521, 0.000000, 10.447471, -3.758890, 0.000000, -0.463314, 0.156718, 0.000000, 42.070501, -4.368033, -2, 0.000000, 5.937810, -0.000802, 0.000000, -0.001679, 0.000000, -0.000191, , 
